Filter1;Start1;End1;Filter2;Start2;End2;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;EML;2023-09-12T01:00:00Z;2023-09-12T03:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;NetAct;2023-09-12T04:00:00Z;2023-09-12T15:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;ADVA;2023-09-12T05:00:00Z;2023-09-12T08:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;NFM-P;2023-09-12T06:00:00Z;2023-09-12T10:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;MileStone;2023-09-12T07:00:00Z;2023-09-12T09:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;SCOM;2023-09-12T07:00:00Z;2023-09-12T10:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;LucentOMS;2023-09-12T07:00:00Z;2023-09-12T12:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;CA_Spectrum;2023-09-12T07:00:00Z;2023-09-12T12:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;StruxureWare;2023-09-12T08:00:00Z;2023-09-12T11:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;SDH;2023-09-12T08:00:00Z;2023-09-12T11:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;HA;2023-09-12T08:00:00Z;2023-09-12T16:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;EML;2023-09-12T09:00:00Z;2023-09-12T12:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;Zabbix;2023-09-12T09:00:00Z;2023-09-12T13:00:00Z;;;
EMMA;2023-09-12T08:00:00Z;2023-09-12T10:00:00Z;Stonebranch;2023-09-12T10:00:00Z;2023-09-12T12:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;Zabbix;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;HA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;MileStone;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;NetAct;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;Ping;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;Impact;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;StruxureWare;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;;;
EMMA;2023-09-13T04:00:00Z;2023-09-13T06:00:00Z;CA_Spectrum;2023-09-13T04:00:00Z;2023-09-13T07:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;DICA;2023-09-15T07:00:00Z;2023-09-15T09:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;LucentOMS;2023-09-15T07:00:00Z;2023-09-15T14:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;SCOM;2023-09-15T07:00:00Z;2023-09-15T16:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;NetAct;2023-09-15T08:00:00Z;2023-09-15T12:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;EML;2023-09-15T08:00:00Z;2023-09-15T12:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;StruxureWare;2023-09-15T09:00:00Z;2023-09-15T11:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;CA_Spectrum;2023-09-15T09:00:00Z;2023-09-15T13:00:00Z;;;
EMMA;2023-09-15T08:00:00Z;2023-09-15T10:00:00Z;SDH;2023-09-15T10:00:00Z;2023-09-15T12:00:00Z;;;
EMMA;2023-09-17T08:00:00Z;2023-09-17T10:00:00Z;NFM-P;2023-09-17T06:00:00Z;2023-09-17T08:00:00Z;;;
EMMA;2023-09-17T08:00:00Z;2023-09-17T10:00:00Z;MileStone;2023-09-17T07:00:00Z;2023-09-17T10:00:00Z;;;
EMMA;2023-09-17T08:00:00Z;2023-09-17T10:00:00Z;NetAct;2023-09-17T08:00:00Z;2023-09-17T10:00:00Z;;;
EMMA;2023-09-17T08:00:00Z;2023-09-17T10:00:00Z;CA_Spectrum;2023-09-17T09:00:00Z;2023-09-17T11:00:00Z;;;
EMMA;2023-09-17T08:00:00Z;2023-09-17T10:00:00Z;SCOM;2023-09-17T09:00:00Z;2023-09-17T13:00:00Z;;;
EMMA;2023-09-17T08:00:00Z;2023-09-17T10:00:00Z;NFM-P;2023-09-17T10:00:00Z;2023-09-17T13:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;NFM-P;2023-09-19T05:00:00Z;2023-09-19T09:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;CA_Spectrum;2023-09-19T05:00:00Z;2023-09-19T12:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;LucentOMS;2023-09-19T06:00:00Z;2023-09-19T11:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;SCOM;2023-09-19T06:00:00Z;2023-09-19T12:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;NetAct;2023-09-19T06:00:00Z;2023-09-19T12:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;MileStone;2023-09-19T07:00:00Z;2023-09-19T09:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;UNEM;2023-09-19T07:00:00Z;2023-09-19T10:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;StruxureWare;2023-09-19T07:00:00Z;2023-09-19T12:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;EML;2023-09-19T08:00:00Z;2023-09-19T13:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;SDH;2023-09-19T08:00:00Z;2023-09-19T13:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;C-NMS;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;Zabbix;2023-09-19T09:00:00Z;2023-09-19T14:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;Impact;2023-09-19T11:00:00Z;2023-09-19T13:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;OCC;2023-09-19T11:00:00Z;2023-09-19T13:00:00Z;;;
EMMA;2023-09-19T09:00:00Z;2023-09-19T11:00:00Z;NFM-P;2023-09-19T11:00:00Z;2023-09-19T13:00:00Z;;;
EMMA;2023-09-20T00:00:00Z;2023-09-20T02:00:00Z;LucentOMS;2023-09-19T22:00:00Z;2023-09-20T00:00:00Z;;;
EMMA;2023-09-20T00:00:00Z;2023-09-20T02:00:00Z;CA_Spectrum;2023-09-19T22:00:00Z;2023-09-20T00:00:00Z;;;
EMMA;2023-09-20T00:00:00Z;2023-09-20T02:00:00Z;Zabbix;2023-09-19T22:00:00Z;2023-09-20T01:00:00Z;;;
EMMA;2023-09-20T00:00:00Z;2023-09-20T02:00:00Z;SCOM;2023-09-19T23:00:00Z;2023-09-20T01:00:00Z;;;
EMMA;2023-09-20T00:00:00Z;2023-09-20T02:00:00Z;HA;2023-09-19T23:00:00Z;2023-09-20T01:00:00Z;;;
EMMA;2023-09-20T00:00:00Z;2023-09-20T02:00:00Z;C-NMS;2023-09-20T00:00:00Z;2023-09-20T03:00:00Z;;;
EMMA;2023-09-20T00:00:00Z;2023-09-20T02:00:00Z;CA_Spectrum;2023-09-20T01:00:00Z;2023-09-20T03:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;NetAct;2023-09-25T07:00:00Z;2023-09-25T14:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;SCOM;2023-09-25T07:00:00Z;2023-09-25T15:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;UNEM;2023-09-25T08:00:00Z;2023-09-25T10:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;LucentOMS;2023-09-25T08:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;StruxureWare;2023-09-25T08:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;SDH;2023-09-25T08:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;Zabbix;2023-09-25T08:00:00Z;2023-09-25T14:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;C-NMS;2023-09-25T09:00:00Z;2023-09-25T11:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;NFM-P;2023-09-25T09:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;EML;2023-09-25T09:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;DICA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;SkyWalker;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;Ping;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;PEM;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;MileStone;2023-09-25T10:00:00Z;2023-09-25T13:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;Impact;2023-09-25T10:00:00Z;2023-09-25T13:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;local6;2023-09-25T10:00:00Z;2023-09-25T14:00:00Z;;;
EMMA;2023-09-25T10:00:00Z;2023-09-25T12:00:00Z;CA_Spectrum;2023-09-25T11:00:00Z;2023-09-25T13:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;Zabbix;2023-09-29T06:00:00Z;2023-09-29T15:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;CA_Spectrum;2023-09-29T08:00:00Z;2023-09-29T17:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;SCOM;2023-09-29T11:00:00Z;2023-09-29T15:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;DICA;2023-09-29T12:00:00Z;2023-09-29T14:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;NetAct;2023-09-29T12:00:00Z;2023-09-29T15:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;UNEM;2023-09-29T13:00:00Z;2023-09-29T15:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;OCC;2023-09-29T13:00:00Z;2023-09-29T15:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;StruxureWare;2023-09-29T13:00:00Z;2023-09-29T15:00:00Z;;;
EMMA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;HA;2023-09-29T14:00:00Z;2023-09-29T16:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;LucentOMS;2023-09-30T21:00:00Z;2023-10-01T02:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;EML;2023-09-30T21:00:00Z;2023-10-01T02:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;Zabbix;2023-09-30T22:00:00Z;2023-10-01T01:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;SCOM;2023-09-30T22:00:00Z;2023-10-01T02:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;HA;2023-09-30T23:00:00Z;2023-10-01T01:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;CA_Spectrum;2023-09-30T23:00:00Z;2023-10-01T02:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;C-NMS;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;NetAct;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;SDH;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;StruxureWare;2023-10-01T00:00:00Z;2023-10-01T04:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;Stonebranch;2023-10-01T01:00:00Z;2023-10-01T03:00:00Z;;;
EMMA;2023-10-01T00:00:00Z;2023-10-01T02:00:00Z;UNEM;2023-10-01T01:00:00Z;2023-10-01T05:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;DICA;2023-10-20T04:00:00Z;2023-10-20T08:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;CA_Spectrum;2023-10-20T06:00:00Z;2023-10-20T08:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;StruxureWare;2023-10-20T07:00:00Z;2023-10-20T10:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;SCOM;2023-10-20T07:00:00Z;2023-10-20T13:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;LucentOMS;2023-10-20T07:00:00Z;2023-10-20T14:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;SkyWalker;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;EML;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;Zabbix;2023-10-20T08:00:00Z;2023-10-20T14:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;MileStone;2023-10-20T08:00:00Z;2023-10-20T14:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;UNEM;2023-10-20T09:00:00Z;2023-10-20T11:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;NetAct;2023-10-20T09:00:00Z;2023-10-20T11:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;CA_Spectrum;2023-10-20T09:00:00Z;2023-10-20T12:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;Impact;2023-10-20T09:00:00Z;2023-10-20T12:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;NFM-P;2023-10-20T09:00:00Z;2023-10-20T13:00:00Z;;;
EMMA;2023-10-20T08:00:00Z;2023-10-20T10:00:00Z;DICA;2023-10-20T10:00:00Z;2023-10-20T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;StruxureWare;2023-10-27T06:00:00Z;2023-10-27T09:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;SCOM;2023-10-27T06:00:00Z;2023-10-27T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;NetAct;2023-10-27T07:00:00Z;2023-10-27T09:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;UNEM;2023-10-27T07:00:00Z;2023-10-27T11:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;CA_Spectrum;2023-10-27T07:00:00Z;2023-10-27T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;EML;2023-10-27T07:00:00Z;2023-10-27T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;SDH;2023-10-27T07:00:00Z;2023-10-27T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;LucentOMS;2023-10-27T07:00:00Z;2023-10-27T13:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;Zabbix;2023-10-27T08:00:00Z;2023-10-27T10:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;NFM-P;2023-10-27T08:00:00Z;2023-10-27T10:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;SkyWalker;2023-10-27T10:00:00Z;2023-10-27T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;MileStone;2023-10-27T10:00:00Z;2023-10-27T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;Impact;2023-10-27T10:00:00Z;2023-10-27T12:00:00Z;;;
EMMA;2023-10-27T09:00:00Z;2023-10-27T11:00:00Z;StruxureWare;2023-10-27T11:00:00Z;2023-10-27T15:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;Stonebranch;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;CA_Spectrum;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;MileStone;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;NetAct;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;SolMan;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;SCOM;2023-10-29T23:00:00Z;2023-10-30T03:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;Zabbix;2023-10-29T23:00:00Z;2023-10-30T03:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;HA;2023-10-30T00:00:00Z;2023-10-30T02:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;Impact;2023-10-30T00:00:00Z;2023-10-30T02:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;LucentOMS;2023-10-30T00:00:00Z;2023-10-30T04:00:00Z;;;
EMMA;2023-10-29T23:00:00Z;2023-10-30T01:00:00Z;C-NMS;2023-10-30T01:00:00Z;2023-10-30T04:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;Stonebranch;2023-11-02T23:00:00Z;2023-11-03T01:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;SolMan;2023-11-02T23:00:00Z;2023-11-03T01:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;SCOM;2023-11-02T23:00:00Z;2023-11-03T02:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;C-NMS;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;Zabbix;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;HA;2023-11-03T00:00:00Z;2023-11-03T02:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;NFM-P;2023-11-03T00:00:00Z;2023-11-03T02:00:00Z;;;
EMMA;2023-11-02T23:00:00Z;2023-11-03T03:00:00Z;LucentOMS;2023-11-03T02:00:00Z;2023-11-03T06:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;Zabbix;2023-11-16T07:00:00Z;2023-11-16T10:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;SCOM;2023-11-16T08:00:00Z;2023-11-16T11:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;UNEM;2023-11-16T09:00:00Z;2023-11-16T13:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;CA_Spectrum;2023-11-16T09:00:00Z;2023-11-16T14:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;LucentOMS;2023-11-16T09:00:00Z;2023-11-16T15:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;Stonebranch;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;MileStone;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;Impact;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;StruxureWare;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;DCMS;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;NetAct;2023-11-16T10:00:00Z;2023-11-16T13:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;EML;2023-11-16T10:00:00Z;2023-11-16T14:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;SDH;2023-11-16T10:00:00Z;2023-11-16T15:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;DICA;2023-11-16T10:00:00Z;2023-11-16T17:00:00Z;;;
EMMA;2023-11-16T10:00:00Z;2023-11-16T12:00:00Z;NFM-P;2023-11-16T12:00:00Z;2023-11-16T16:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;Stonebranch;2023-11-21T05:00:00Z;2023-11-21T07:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;DICA;2023-11-21T05:00:00Z;2023-11-21T07:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;MileStone;2023-11-21T05:00:00Z;2023-11-21T07:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;CA_Spectrum;2023-11-21T05:00:00Z;2023-11-21T10:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;StruxureWare;2023-11-21T08:00:00Z;2023-11-21T10:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;SCOM;2023-11-21T08:00:00Z;2023-11-21T11:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;MileStone;2023-11-21T08:00:00Z;2023-11-21T12:00:00Z;;;
EMMA;2023-11-21T05:00:00Z;2023-11-21T08:00:00Z;SolMan;2023-11-21T08:00:00Z;2023-11-21T12:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;Zabbix;2023-11-24T07:00:00Z;2023-11-24T11:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;SCOM;2023-11-24T08:00:00Z;2023-11-24T12:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;CA_Spectrum;2023-11-24T08:00:00Z;2023-11-24T13:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;SkyWalker;2023-11-24T10:00:00Z;2023-11-24T12:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;ADVA;2023-11-24T10:00:00Z;2023-11-24T12:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;MileStone;2023-11-24T10:00:00Z;2023-11-24T14:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;SolMan;2023-11-24T12:00:00Z;2023-11-24T16:00:00Z;;;
EMMA;2023-11-24T11:00:00Z;2023-11-24T13:00:00Z;LucentOMS;2023-11-24T13:00:00Z;2023-11-24T17:00:00Z;;;
EMMA;2023-11-27T02:00:00Z;2023-11-27T04:00:00Z;Zabbix;2023-11-26T23:00:00Z;2023-11-27T03:00:00Z;;;
EMMA;2023-11-27T02:00:00Z;2023-11-27T04:00:00Z;SCOM;2023-11-27T00:00:00Z;2023-11-27T02:00:00Z;;;
EMMA;2023-11-27T02:00:00Z;2023-11-27T04:00:00Z;HA;2023-11-27T00:00:00Z;2023-11-27T02:00:00Z;;;
EMMA;2023-11-27T02:00:00Z;2023-11-27T04:00:00Z;C-NMS;2023-11-27T01:00:00Z;2023-11-27T04:00:00Z;;;
EMMA;2023-11-27T02:00:00Z;2023-11-27T04:00:00Z;DICA;2023-11-27T02:00:00Z;2023-11-27T04:00:00Z;;;
EMMA;2023-11-27T02:00:00Z;2023-11-27T04:00:00Z;LucentOMS;2023-11-27T04:00:00Z;2023-11-27T06:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;DICA;2023-12-06T06:00:00Z;2023-12-06T10:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;Stonebranch;2023-12-06T07:00:00Z;2023-12-06T09:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;MileStone;2023-12-06T08:00:00Z;2023-12-06T10:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;SolMan;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;LucentOMS;2023-12-06T08:00:00Z;2023-12-06T12:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;NetAct;2023-12-06T08:00:00Z;2023-12-06T12:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;EML;2023-12-06T08:00:00Z;2023-12-06T12:00:00Z;;;
